uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,family,nativeStatusCode,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,publicationDate,release
7ed09ddc-dfcf-4543-a1fd-6e7a78d71de8,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],1,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,46,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
31ea93dc-3553-4fb0-8072-c92fff0c4e32,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
bab69d6f-6b03-4fb7-a60a-f648fa5a96f5,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
dd386994-71d1-478e-80ff-cb081b82a16d,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],1,Y,YRWA,Setophaga coronata,species,Yellow-rumped Warbler,Parulidae,N,48,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
99040890-026e-4cc4-b0f2-fec237c30d7f,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,B2,2019-07-10T14:41Z,NIWO_005.B2.2019-07-10T08:41-06:00[US/Mountain],2,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
2b3711c4-5781-4954-b60b-57f7b24bce00,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C3,2019-07-10T15:08Z,NIWO_005.C3.2019-07-10T09:08-06:00[US/Mountain],1,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,61,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
96bdda0a-488e-4840-a1c0-cd7f6f1f5861,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C3,2019-07-10T15:08Z,NIWO_005.C3.2019-07-10T09:08-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
ff5742d8-55a2-48b4-88b3-32881c1d8207,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C3,2019-07-10T15:08Z,NIWO_005.C3.2019-07-10T09:08-06:00[US/Mountain],3,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,27,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
43278b34-d260-4123-a129-97a1591bdd51,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C3,2019-07-10T15:08Z,NIWO_005.C3.2019-07-10T09:08-06:00[US/Mountain],6,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,102,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c8d8b034-3f79-46cb-a203-599139ce2bf1,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C3,2019-07-10T15:08Z,NIWO_005.C3.2019-07-10T09:08-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
fcbb6a33-5ede-4ac5-8191-cbab12e3cda2,NIWO_005.birdGrid.brd,D13,NIWO,NIWO_005,distributed,C3,2019-07-10T15:08Z,NIWO_005.C3.2019-07-10T09:08-06:00[US/Mountain],2,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,76,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
568f8694-4b68-4c7c-8ff9-6045ef0b52df,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A1,2019-07-12T11:36Z,NIWO_026.A1.2019-07-12T05:36-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
31894d13-8367-4562-ae07-2fa5cb351d5b,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A1,2019-07-12T11:36Z,NIWO_026.A1.2019-07-12T05:36-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
7b38bcb2-6781-4e13-a4c1-58a96c0da89c,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A1,2019-07-12T11:36Z,NIWO_026.A1.2019-07-12T05:36-06:00[US/Mountain],5,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,201,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
f046d43e-9f81-4f90-a5a7-81999e01b652,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A1,2019-07-12T11:36Z,NIWO_026.A1.2019-07-12T05:36-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
ce8b74ac-4a59-426e-89fb-64b804a60190,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A1,2019-07-12T11:36Z,NIWO_026.A1.2019-07-12T05:36-06:00[US/Mountain],1,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
2ccb0ce0-907b-4847-8d1d-dc1105e1398c,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A1,2019-07-12T11:36Z,NIWO_026.A1.2019-07-12T05:36-06:00[US/Mountain],5,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,193,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
d38a055b-9cf2-4c83-b67e-afeac25d7ecf,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A1,2019-07-12T11:36Z,NIWO_026.A1.2019-07-12T05:36-06:00[US/Mountain],2,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
e5b2a7c4-2fe2-4806-8b7e-0e593ce77e1d,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B1,2019-07-12T11:56Z,NIWO_026.B1.2019-07-12T05:56-06:00[US/Mountain],5,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,37,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
51432903-e8a4-4b18-a49b-4899d6904903,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B1,2019-07-12T11:56Z,NIWO_026.B1.2019-07-12T05:56-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
1f09cd45-1522-4ee9-b291-9509fb7bcfe5,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B1,2019-07-12T11:56Z,NIWO_026.B1.2019-07-12T05:56-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
38550705-8644-4de0-b5b2-ebada1a54cf8,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B1,2019-07-12T11:56Z,NIWO_026.B1.2019-07-12T05:56-06:00[US/Mountain],1,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,54,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
aa2c1f7e-d73d-4c57-a880-1326f9ada80a,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B1,2019-07-12T11:56Z,NIWO_026.B1.2019-07-12T05:56-06:00[US/Mountain],2,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,109,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
eea5aa4e-df7e-4d4a-8c4b-830c81bd1ceb,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B1,2019-07-12T11:56Z,NIWO_026.B1.2019-07-12T05:56-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
d624026a-5f06-48f1-bdf8-98227f7494ba,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],3,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
3d85ffba-d5e9-429f-99c3-935ddea8314b,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,95,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
0b25e31c-daea-45f9-9f04-71fc86095d6d,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],5,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,61,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
d34157bf-3b6e-494e-9995-f52cceffab57,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],1,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,62,calling,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
90d18224-99e1-415c-8708-c29fbecde5c9,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],4,Y,HOLA,Eremophila alpestris,species,Horned Lark,Alaudidae,N,49,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
31cd7924-76ca-4a26-8095-fb4b7d95246c,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,108,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
07806e29-3570-4e82-bfc3-2c25ad3d24d5,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,133,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
78131331-4543-4b66-a705-eae703e6e71c,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],2,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
d194e782-2598-429b-993c-a92dd9beee28,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C1,2019-07-12T12:28Z,NIWO_026.C1.2019-07-12T06:28-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
da2bc0b2-896a-4906-8018-f373b30a34b0,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],2,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,57,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
2a6be1c3-990c-45a4-8c8d-0940881dcbb2,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],1,Y,AMRO,Turdus migratorius,species,American Robin,Turdidae,N,64,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
35e107ee-9a8e-47dd-b19b-1ad214ca1482,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],4,Y,AMPI,Anthus rubescens,species,American Pipit,Motacillidae,N,78,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
159e2ac7-dfc6-4ae0-9492-fd71daa9dbde,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],3,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,99,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
8f3c95c9-5a09-4b1f-af8d-8c02c2634694,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],2,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,72,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
ddb6987c-0efc-4a90-a7f1-5f2c02a45a71,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],6,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,32,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
b72995fb-89df-49c2-9c77-b683a98af47a,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
78b624c8-8e78-4e43-bc14-c4e6723683c3,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],1,Y,DUFL,Empidonax oberholseri,species,Dusky Flycatcher,Tyrannidae,N,14,singing,Yes,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
76cfccc5-c278-4923-a8cc-53708c885532,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,C2,2019-07-12T12:49Z,NIWO_026.C2.2019-07-12T06:49-06:00[US/Mountain],1,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,93,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4aa56c26-e9c6-43d3-ad5d-13c997be4f0b,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],2,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,118,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
461a3dfc-519f-46d9-905b-4fb412959bb6,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],4,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
fbc25d1f-a2d8-49d4-aa84-0f2a08ca4197,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],6,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
86d4afa4-5974-40bc-9185-c4f2beeed977,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,86,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
b306f064-d947-4ffe-b6c1-f2aa15edb3fb,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,113,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
0b513769-b76a-4367-94b6-e09593784dc9,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,145,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e281f23b-e0bc-451d-ae3b-ae5daac86bbf,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],3,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,123,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e4be76fa-2d21-4de5-9949-e5df7f3e522a,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
31ce352a-8f08-4e44-b7c1-9185357fd69a,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B2,2019-07-12T13:14Z,NIWO_026.B2.2019-07-12T07:14-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,80,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e1416e33-d963-4d31-88dc-a984f817581a,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],6,Y,DUFL,Empidonax oberholseri,species,Dusky Flycatcher,Tyrannidae,N,95,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4c0e30b8-2dcf-4517-bb0b-d98c9253292b,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],3,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,94,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
e5b07352-8bb8-4b60-ba4d-a95b98565912,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,75,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
19a2681a-90bb-4810-a66c-669000624a35,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
8b4806fa-cb5b-4705-9bb3-11c1791ce1fe,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],2,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,77,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
34cce62c-bef2-4066-8ee3-e58d72c12a47,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],3,Y,CLNU,Nucifraga columbiana,species,Clark's Nutcracker,Corvidae,N,87,calling,Yes,Unknown,2,,LDERD,20201223T141931Z,RELEASE-2021
5233f5cd-9477-448b-a482-59d46e6a3ea6,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,98,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
6d6c2e5e-16de-4744-8dde-260c98cfc1dd,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,67,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
a6a494d3-d1f1-448a-8bb9-6fd1876baa30,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],88,Y,CAJA,Perisoreus canadensis,species,Canada Jay,Corvidae,N,,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
9818263c-7466-4c5f-be75-dcb45d942001,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],6,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,134,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
7bd1d481-1f45-488d-8067-19d2c6fc9824,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A2,2019-07-12T13:35Z,NIWO_026.A2.2019-07-12T07:35-06:00[US/Mountain],4,Y,BTHU,Selasphorus platycercus,species,Broad-tailed Hummingbird,Trochilidae,N,19,other aural (e.g. wing beats),Yes,Male,1,,LDERD,20201223T141931Z,RELEASE-2021
1bda6ea8-f56d-4b8d-acac-61acc64d755c,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],1,Y,RCKI,Regulus calendula,species,Ruby-crowned Kinglet,Regulidae,N,97,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
abf81335-6405-415d-8b8d-82b3c4b2f444,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,74,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
0757d299-ae51-4cb7-bbcd-ba6c6c3389de,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],2,Y,WIWA,Cardellina pusilla,species,Wilson's Warbler,Parulidae,N,85,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
a5091e88-79be-4fc9-a65f-e05cb2e0ebc7,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],4,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,93,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
da984e53-8f36-4994-bd74-7517f441345e,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],3,Y,BTHU,Selasphorus platycercus,species,Broad-tailed Hummingbird,Trochilidae,N,32,other aural (e.g. wing beats),No,Male,1,,LDERD,20201223T141931Z,RELEASE-2021
975b180a-ce20-4502-a41b-92fd63cc0372,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],1,Y,HETH,Catharus guttatus,species,Hermit Thrush,Turdidae,N,84,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
c7737eeb-026f-4930-9b9a-2e2bd65af2c7,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],5,N,"","","","","","",,"","","",,,LDERD,20201223T141931Z,RELEASE-2021
4303577b-92e6-4952-9db0-8e10b31ee7f6,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],6,Y,DEJU,Junco hyemalis,species,Dark-eyed Junco,Emberizidae,N,56,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4ca27cc0-9379-401a-8468-e08156cf911e,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],1,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,61,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
462a5c3b-903e-419e-8995-bf345ebb31c8,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,A3,2019-07-12T14:07Z,NIWO_026.A3.2019-07-12T08:07-06:00[US/Mountain],2,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,92,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
7693b145-2a04-4757-b5e7-bb464e4da7c7,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],3,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,59,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
d12a00b2-1585-4e0f-a8f5-aff25d4bcd35,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],1,Y,LISP,Melospiza lincolnii,species,Lincoln's Sparrow,Emberizidae,N,38,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
9a4d644f-767e-4749-a622-80aabc87aab4,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],3,Y,WIWA,Cardellina pusilla,species,Wilson's Warbler,Parulidae,N,36,singing,Yes,Male,1,,LDERD,20201223T141931Z,RELEASE-2021
3f50c255-8f48-4f3a-a0b8-eae60f914bb6,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],3,Y,WCSP,Zonotrichia leucophrys,species,White-crowned Sparrow,Emberizidae,N,52,singing,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
4c83840d-214b-4a1e-9f81-5c88a1c4b933,NIWO_026.birdGrid.brd,D13,NIWO,NIWO_026,distributed,B3,2019-07-12T14:26Z,NIWO_026.B3.2019-07-12T08:26-06:00[US/Mountain],1,Y,MOCH,Poecile gambeli,species,Mountain Chickadee,Paridae,N,51,calling,No,Unknown,1,,LDERD,20201223T141931Z,RELEASE-2021
